id,contact_country,sub_category,sub_category_title,acronym,name,main_category,cost_min,cost_max,cost_absolute,fte,acc_count,code,status,country,accredited
42f55f90b166465e80bfbb826ab4842d,PT,25,Trade and business organisations,APR,Associação Portuguesa de Radiodifusão - APR,2,,9999,,0.25,0,893433118992-89,active,177,
7864f983a36a4ee4aca28c7f4b2eea11,SK,25,Trade and business organisations,ANRTS,Asociácia nezávislých rozhlasových a televníznych staníc,2,10000,24999,,1,0,733478918999-56,active,201,
2725bbec454740fb8776a1d2d7645d49,SK,25,Trade and business organisations,CIF,Creative Industry Forum,2,,9999,,0.5,0,725222218977-26,active,201,
61e2623a5a2c4ce895d046d4f0d4a64b,BE,64,Other sub-national public authorities,VRM,Administratie Vlaamse Regulator voor de Media,6,,9999,,0.5,0,797339619005-67,active,21,
5bccd9fbdadd472f9b98a6142a9bdaa1,ES,66,"Other public or mixed entities, created by law whose purpose is to act in the public interest",CECCAA,Coordinadora Estatal de Ciencias Ambientales,6,,9999,,5.75,0,266345319044-58,active,209,
5dbd8a24bb524ab588aa7a8d3f04fccd,FI,21,Companies & groups,,Kopiosto ry,2,10000,24999,,2,0,337378918995-81,active,74,
271f800cd15d4eacb72ceb1acc5d9f1b,SE,41,Think tanks and research institutions,,Swerea MEFOS,4,,9999,,0.25,0,757202019037-52,active,214,
53c7626bd30d44bfbc5c717cbe7053de,BE,26,Trade unions and professional associations,,vzw Belgian Brewers - Belgische Brouwers - Brasseurs Belges asbl,2,,9999,,1,0,954774419038-95,active,21,
d76010c1dd00413aaae16a490ae94d3f,HR,66,"Other public or mixed entities, created by law whose purpose is to act in the public interest",HAVC,Hrvatski audiovizualni centar - Croatian Audiovisual Centre,6,200000,299999,,2,0,665614919043-18,active,54,
82115ac9c748469b8f6cc73ebcacd146,PT,25,Trade and business organisations,PMP,Plataforma de Media Privados,2,,,101214,1,0,104408719040-41,active,177,
f43c8152cfb24d2a84d41ec371652418,ES,31,"Non-governmental organisations, platforms and networks and similar",Dianova,Asociación Dianova España,3,,9999,,1,0,08614897787-35,active,209,
f6fe92af2b984545872e037de5cc998c,IT,26,Trade unions and professional associations,AdEPP,Associazione degli Enti Previdenziali Privati,2,500000,599999,,11,0,964372119021-05,active,108,
3e39971265f84d7b82b3ca92fc323c8f,DK,25,Trade and business organisations,,Danish Brewers' Association,2,200000,299999,,1.5,0,707344719032-46,active,59,
17a1f52674b7474393e598017cbc5d53,AT,21,Companies & groups,DORF TV,DORF TV GmbH,2,,9999,,0.25,0,837024718932-51,active,14,
df8a1315a8044d8883987b71dfdc9f22,DE,25,Trade and business organisations,IEN,IEN Initiative of European Network Operators,2,10000,24999,,1.25,0,065383119015-90,active,82,
d726267edb3443da942236dfe71c916a,ES,25,Trade and business organisations,,ASOCIACIÓN DE ARMADORES DE MARÍN,2,,,26000,4,0,752218319053-59,active,209,
6ff6b7325f0a41499cfff515043336b6,ES,25,Trade and business organisations,FEDICINE,Federación de Distribuidores Cinematográficos,2,300000,399999,,0.25,0,183697319056-15,active,209,
d58425fa270e4a8a993a9f43e89c19aa,ES,31,"Non-governmental organisations, platforms and networks and similar",DAMA,DERECHOS DE AUTOR DE MEDIOS AUDIOVISUALES ENTIDAD DE GESTION,3,,,619322,0.5,0,933675919058-08,active,209,
5e7fc53732e84dcc93eef5b924c32071,IT,25,Trade and business organisations,ANIGAS,Associazione Nazionale Industriali Gas,2,10000,24999,,0.75,0,319496319069-35,active,108,
a64b9dd5f3a2432e8c9c6ed273a06afa,BE,31,"Non-governmental organisations, platforms and networks and similar",CARE,European Campaign for Animal Rights,3,25000,49999,,0.75,0,171498219065-75,active,21,
eee2e9cce6c546e2a7a80d5d8b3f5f56,BE,25,Trade and business organisations,ATC,Technical Committee of the Petroleum Additive Manufacturers in Europe (ATC),2,,9999,,2.5,0,290811717584-88,active,21,
e1a8918a49cf42f18a9ba9fae1e456ce,AT,42,Academic institutions,,Media Governance and Industries Research Lab of the University of Vienna,4,,,,1.5,0,241165719061-69,active,14,
dd7d06b2426846e880ec7f774303e64d,FR,26,Trade unions and professional associations,PPPAF,Plateforme de la Petite Pêche Artisanale Française,2,,9999,,0.25,0,599720519054-91,active,75,
c2d10d65e1a64997a9dd57f2ed10d41f,US,31,"Non-governmental organisations, platforms and networks and similar",CPJ,Committee to Protect Journalists,3,,9999,,1.5,1,370649919011-72,active,234,
a22e369d7cb744f6a3a1f9e7b0d7b9d4,NZ,25,Trade and business organisations,B+LNZ,Beef + Lamb New Zealand,2,50000,99999,,1.5,0,411499419067-78,active,157,
56910cdc913b48ad9744304b81d2931e,US,21,Companies & groups,,Mozilla Corporation,2,100000,199999,,1,1,174457719063-67,active,234,
7aa8a398b7e44303aa0e8cabdb652c2b,IT,41,Think tanks and research institutions,,Fondazione Studi Consulenti del Lavoro,4,,,365470,5.5,1,950354218957-95,active,108,
531cc0a2b95a4888be6ead8096e3465f,IT,25,Trade and business organisations,UNSIC,Unione Nazionale Sindacale Imprenditori e Coltivatori,2,25000,49999,,9,0,569227319090-67,active,108,
962228b3a979412b8077f270ecb1ad1d,NL,21,Companies & groups,,ITS B.V.,2,,9999,,0.25,0,981927319074-68,active,155,
458c464883444d30bef06b3e366363f3,NL,31,"Non-governmental organisations, platforms and networks and similar",,Floricode,3,,,50000,0.25,0,069940319081-79,active,155,
f361ee5708d545e7b743c39ccb9d3b3f,GB,25,Trade and business organisations,BBPA,British Beer & Pub Association,2,200000,299999,,1,0,987323419025-40,active,233,
ec80769c5f4c49a5929ef4005fccd8f0,BE,31,"Non-governmental organisations, platforms and networks and similar",ESSO,European Society of Surgical Oncology,3,,,25000,0.25,0,435865219097-86,active,21,
8567e4a21a7442b38c81a144e03d5d82,ES,25,Trade and business organisations,Foro Nuclear,Foro de la Industria Nuclear Española,2,300000,399999,,2.25,0,260551919108-63,active,209,
7874dbcf9aa446dd8b9cdf92dde0e4c6,GB,25,Trade and business organisations,RDG,Rail Delivery Group,2,50000,99999,,3,2,330475719111-69,active,233,
da5f803e712346debe94e697412f06bb,DE,21,Companies & groups,SoundCloud,SoundCloud Limited,2,,9999,,0.25,0,536375019106-24,active,82,
aba6364c40c544979fe07f9fe4f716ad,GB,27,Other in house lobbyists,HTW,HolidayTravelWatch,2,,,4000,1,0,63992152960-12,active,233,
c298809b326f43bf85b43777e75cc942,DE,31,"Non-governmental organisations, platforms and networks and similar",fpmi,Munich Financial Centre Initiative,3,,9999,,1.25,0,046903619118-23,active,82,
87da6f92d45b40ad8ed960a31d228f12,FR,26,Trade unions and professional associations,CATHODE,Syndicat des acteurs du bâtiment connecté et de l'effacement,2,,9999,,0.5,1,806750119116-03,active,75,
6a54f8191531493d88713362f2d5e298,SE,21,Companies & groups,,TV4 AB,2,10000,24999,,0.25,0,176717318994-74,active,214,
080ab85f9c774a0a8f0a49e81407616c,DE,21,Companies & groups,,Blacklane GmbH,2,,9999,,0.5,0,262134519123-53,active,82,
1e39fac38eba496288eae15b895ca37a,GR,31,"Non-governmental organisations, platforms and networks and similar",IED,Institute of Entrepreneurship Development,3,25000,49999,,0.25,0,39992894677-46,active,85,
4001685f4bd6495b97754063fc3e7872,ES,31,"Non-governmental organisations, platforms and networks and similar",HISPACOOP,CONFEDERACION ESPAÑOLA DE COOPERATIVAS DE CONSUMIDORES Y USUARIOS,3,100000,199999,,3,0,307379711971-54,active,209,
190c77ba6c414d28bd6f1fd47dd1eae8,BE,27,Other in house lobbyists,CBE - GEIE,COOPÉRATION BANCAIRE POUR L’EUROPE - GEIE,2,,9999,,0.75,2,053104919129-44,active,21,
23944f56494d45b18bbeb9bca29d0545,ES,65,Transnational associations and networks of public regional or other sub-national authorities,EIXO,Eixo Atlantico do Noroeste Peninsular,6,300000,399999,,3.75,0,803474019064-64,active,209,
c70df83f1c994cefb27b5026f61744fe,LT,41,Think tanks and research institutions,LFMI,Lithuanian Free Market Institute,4,25000,49999,,1.25,0,222186719128-03,active,126,
0f9cf81ee3094ff692e701a05e1e002a,FR,41,Think tanks and research institutions,CCE,CONSEIL DE COOPERATION ECONOMIQUE,4,,,9500,2.5,0,146893419149-74,active,75,
da1847bc521b435f9e418df32f5c5a5c,SE,31,"Non-governmental organisations, platforms and networks and similar",,Neova AB,3,,9999,,0.75,0,003198524846-21,active,214,
17b05b6527384eaa93de6e038525ddf6,GR,31,"Non-governmental organisations, platforms and networks and similar",RAC,Rotaract Club of Athens,3,,,0,6.75,0,287864019154-06,active,85,
1de0f44fee41410b964a2cb39067b7c0,BE,31,"Non-governmental organisations, platforms and networks and similar",,EU40,3,100000,199999,,2.5,2,139277512966-23,active,21,
521608a413ba44478afc0c7b8c5d5bc5,GB,11,Professional consultancies,,Catalys Limited,1,,9999,,0.75,0,318846319165-68,active,233,
ceb3ef5817f24579b4ffd2e0f0f0473e,HU,26,Trade unions and professional associations,MKSZ,Magyar Kábelkommunikációs Szövetség,2,,9999,,0.25,0,103150619162-32,active,99,
31c6c82103784c2aaee5fe96dcfd8114,IE,21,Companies & groups,Arch MI,Arch Mortgage Insurance dac,2,10000,24999,,0.25,0,634985519183-41,active,105,
278880ed1dea4774871589a9a1a096a1,FR,26,Trade unions and professional associations,,Passion Céréales,2,,9999,,0.5,0,202729719107-56,active,75,
1a4ba52aa55d4a02ab7b6d1a7d4ae0fe,IE,11,Professional consultancies,,Red Flag,1,200000,299999,,6.25,5,204118419175-08,active,105,
f0a881323aa447b387806b412d5a7ab7,DE,21,Companies & groups,DFL,DFL Deutsche Fußball Liga GmbH,2,100000,199999,,1.5,0,723043319169-84,active,82,
ae0baf853be6408699661155d27eee68,FI,13,Self-employed consultants,,Videokuvatalo,1,25000,49999,,0.75,1,922865919181-22,active,74,
9f648b8e1231414db0bca3772bd0d399,DE,25,Trade and business organisations,VdR,Verband der deutschen Rauchtabakindustrie e.V.,2,10000,24999,,1,2,92573623984-60,active,82,
0851364a319c4b27b0505c5ace33588d,US,31,"Non-governmental organisations, platforms and networks and similar",ARM,Alliance for Regenerative Medicine,3,100000,199999,,0.75,0,244710319190-73,active,234,
9c3540d613b149b1823c575f44cf2fef,GB,64,Other sub-national public authorities,,City of London Corporation,6,1250000,1499999,,9.5,4,695661118936-08,active,233,
2e679c0530d94f50864318d754901589,BE,27,Other in house lobbyists,SOFAM,Société Multimédia des Auteurs des Arts Visuels,2,10000,24999,,0.25,0,194994419189-67,active,21,
909b742633ea4c0791ea43531f8a2737,NL,26,Trade unions and professional associations,EAGE,European Association of Geoscientists and Engineers,2,100000,199999,,1.5,0,203371519194-64,active,155,
b69858790d3d42e4b40a2413f86965f5,FR,12,Law firms,ESEA Avocats,"Emery, Stourm & associés Avocats",1,,,,0.25,0,340790019186-74,active,75,
af18e0e7a05c454d9ea8014e31a5af40,GB,12,Law firms,,ALTHEIS LTD,1,10000,24999,,1.5,0,57635286932-84,active,233,
f8cb18ab4bc3437bacbb59b4de87b830,DE,42,Academic institutions,RWTH,RWTH Aachen University,4,50000,99999,,6,0,454016319202-79,active,82,
da52a40e7e2544fbb5dc99bbb988216a,AL,31,"Non-governmental organisations, platforms and networks and similar",SAEC,South And East Consulting,3,,,,0.25,1,209442519201-31,active,3,
402bddc2a667489c82aad02cbcb1ee40,US,21,Companies & groups,BNY Mellon,The Bank of New York Mellon,2,800000,899999,,1.5,0,980942613952-12,active,234,
50ee3bfceaab4941aece8dc58355ad9a,SE,25,Trade and business organisations,FBF,Fondbolagens förening,2,,,282000,1.5,0,749488617800-91,active,214,
876ceec4352745f3b4fe5471ad17b4d5,DE,66,"Other public or mixed entities, created by law whose purpose is to act in the public interest",WDR-Rundfunkrat,Rundfunkrat des Westdeutschen Rundfunks,6,,9999,,0.5,0,822081118841-09,active,82,
9772a7e50dc94345bfd7bdc5301357fc,BE,31,"Non-governmental organisations, platforms and networks and similar",ERRIN,European Regions Research and Innovation Network,3,,,390000,5,0,382103519163-19,active,21,
625b99f815a74b4e9dc490e4f3f27528,BE,51,Organisations representing churches and religious communities,REGUE,Representation de l' Eglise de Grece aupres d' Union Europeenne,5,,,45000,2,1,157868119234-20,active,21,
f688d53b365647b8836baa2be521058c,FR,21,Companies & groups,,D&N Associés,2,,9999,,0.25,0,597989119230-94,active,75,
c1edce690aac4138807f1aa5377c8108,CA,31,"Non-governmental organisations, platforms and networks and similar",IFD,International Federation Of Denturists,3,,,0,0.5,0,362696619240-92,active,39,
583c433a6cd143e482a44e4b830ab16f,SE,27,Other in house lobbyists,Bildupphovsrätt,Bildupphovsrätt i Sverige (Visual Copyright in Sweden),2,,,50000,0.25,0,088700419220-49,active,214,
e15d09f4b4a646828db56ae89ac13884,ES,25,Trade and business organisations,CEPYME,CONFEDERACION ESPAÑOLA DE LA PEQUEÑA Y MEDIANA EMPRESA,2,50000,99999,,1.5,0,174800919216-66,active,209,
d5c3ec8532b74bf7b56be878f040bdaf,MT,31,"Non-governmental organisations, platforms and networks and similar",M.E.E.R.E.A.,Malta Energy Efficiency and Renewable Energies Association,3,,,1152,0.25,0,483304019253-69,active,135,
7f4eaca8a0e6458597b30cca531304e3,FR,65,Transnational associations and networks of public regional or other sub-national authorities,ESI,European Straits Initiative,6,50000,99999,,6.25,0,902385319251-17,active,75,
5cb99983c8884b229dfb259f9bfd529b,SE,66,"Other public or mixed entities, created by law whose purpose is to act in the public interest",FOHM,Folkhälsomyndigheten,6,10000,24999,,1.5,0,508007119028-55,active,214,
abd1d7b65eea4eb3bd36366c10b51175,FR,21,Companies & groups,GRDF,Gaz Réseau Distribution France,2,400000,499999,,4,2,607998918721-96,active,75,
4dcc0b65ada94345be3f604ab0e8ac00,NL,31,"Non-governmental organisations, platforms and networks and similar",ISIC,International Student Identity Card Association,3,,9999,,0.25,0,230421219260-67,active,155,
6d7eda4d9d3f401f8c3031ca4f35af2b,HU,26,Trade unions and professional associations,MNNSZ,Magyar Napelem Napkollektor Szövetség,2,,,20000,1.5,0,661401819257-89,active,99,
fe76abed3dfb4b3fb0a8a48953efb748,US,51,Organisations representing churches and religious communities,BBI,B'nai B'rith International,5,50000,99999,,1.5,1,162711719247-82,active,234,
dd2f5e80e275448eb1042b833e0f6f6f,DE,65,Transnational associations and networks of public regional or other sub-national authorities,AEBR-AGEG-ARFE,Association of European Border Regions,6,300000,399999,,2.5,0,684213919233-18,active,82,
6aa9a82e4ed84936a8fba51edbe1a5b9,GB,25,Trade and business organisations,UKPIA,UK Petroleum Industry Association,2,50000,99999,,1,0,590492916412-14,active,233,
ab38d0d134e244599b61f744107f8eeb,ES,27,Other in house lobbyists,O.P. ANACEF,Organizacion de Productores Pesqueros nº 43 ANACEF,2,,,115957,0.5,0,528600919264-65,active,209,
f2ace48330cd48478bea85e73b0c12b7,FI,31,"Non-governmental organisations, platforms and networks and similar",EHYT ry,Ehkäisevä päihdetyö EHYT ry,3,,9999,,1.75,0,104368419271-46,active,74,
5ff8b58ce6a245f683cde897b7810da5,DE,31,"Non-governmental organisations, platforms and networks and similar",,eurammon,3,,9999,,0.5,0,932682319284-55,active,82,
58b6530f92ca4c85b84986c3fe8822f7,SE,25,Trade and business organisations,SPBI,SPBI Service AB,2,10000,24999,,0.5,2,110109719289-35,active,214,
23e1a920f5084a65a75506e4d044b775,LV,31,"Non-governmental organisations, platforms and networks and similar",ĀIPL,Ārvalstu investoru padome Latvijā,3,,,88787,3,0,771458019273-80,active,120,
cc5faaa74663436e997590df862111fb,DK,31,"Non-governmental organisations, platforms and networks and similar",ISTC,International Student Travel Confederation,3,,,36214,1.75,0,767676719261-87,active,59,
578bba93e8544d808b8f55f9ad014ae1,ES,25,Trade and business organisations,ANSEMAT,"ASOCIACION NACIONAL DE MAQUINARIA AGROPECUARIA, FORESTAL Y DE ESPACIOS VERDES",2,100000,199999,,4,0,730918219274-75,active,209,
17acec8591af4f9bb72bf0e821e72ae4,GB,21,Companies & groups,,Travelport Worldwide Limited,2,100000,199999,,0.25,0,970283519265-11,active,233,
f409263a2eb1498988aa4369325903dc,DE,21,Companies & groups,KWS,KWS SAAT SE,2,50000,99999,,0.75,0,106034119290-26,active,82,
677cae393b754bec972732c112018f6e,DE,31,"Non-governmental organisations, platforms and networks and similar",EVU,European Vegetarian Union,3,,9999,,0.5,0,109356110578-03,active,82,
660e161ff9b148b2ae69820e669c29f9,BE,11,Professional consultancies,,Hudson Belgium,1,,,0,1.25,0,338584319294-94,active,21,
b774b30889f34a0489030d2677b84bd6,DE,21,Companies & groups,eifel-net,EFN eifel-net Internet-Provider GmbH,2,,,5000,0.25,0,163887719299-16,active,82,
e3ae5b0b1e7e4b0dba2741c885e34f73,BE,31,"Non-governmental organisations, platforms and networks and similar",FPI,Fundacja Polonia International,3,,9999,,2.5,2,039253919302-37,active,21,
bfbb383eeef64c46ba77dd55ff224bed,US,11,Professional consultancies,EG,Eurasia Group Ltd,1,,9999,,0.25,0,432810619301-37,active,234,
95f475a5eab64ac1ab577f162e8cfc97,BE,65,Transnational associations and networks of public regional or other sub-national authorities,NEREUS,Network of European Regions Using Space Technologies,6,200000,299999,,2.5,1,418383311305-48,active,21,
5931ad38a8fc44c199950770ffe4abd5,IT,21,Companies & groups,ENAV,Società italiana per l'assistenza al volo,2,300000,399999,,2,1,043518118736-36,active,108,
465e76255bb040e0a192ec87f4d07b72,ES,31,"Non-governmental organisations, platforms and networks and similar",ANEPAT,ASOCIACION NACIONAL DE EMPRESAS PESQUERAS EN PAISES TERCEROS,3,,,10800,0.5,0,575664819309-20,active,209,
f6f4b21f569449b49b0166083c3824d4,DK,31,"Non-governmental organisations, platforms and networks and similar",Danish PV Associatio,Danish Photovoltaic Association,3,,,45000,0.25,0,603123419215-69,active,59,
184854051d894db594729cc2b3ae273e,HU,31,"Non-governmental organisations, platforms and networks and similar",FILMJUS Society,FILMJUS Hungarian Society for the Protection of Audio-visual Authors’ and Producers’ Rights,3,,,685000,2,0,764082119324-19,active,99,
0e8196c9e66241eaae877cbeb3caf9b4,GB,12,Law firms,,Freshfields Bruckhaus Deringer LLP,1,200000,299999,,1,4,443913019286-78,active,233,
656641eed0854d64a3077b8e61b392e9,BG,31,"Non-governmental organisations, platforms and networks and similar",AAEF,Association of agri-environmental farmers,3,,9999,,4,0,351095919313-10,active,34,
1910e1964a874d1ba89a9d0a47900a82,DE,25,Trade and business organisations,,Gütegemeinschaft PCM e.V.,2,25000,49999,,1,0,466636718942-77,active,82,
813ee800f8704d128d184c6ea68b73ab,GB,31,"Non-governmental organisations, platforms and networks and similar",CPES,The Cancer Prevention & Education Society,3,,,1200,0.25,0,131087519297-40,active,233,
