"id","contact_country","sub_category","sub_category_title","acronym","name","main_category","main_category_title","identification_code","members_fte","status"
"fda4bbecddf84cf8b6918b78bd92fa91",,26,"Trade unions and professional associations","EFFAT","European Federation of Food, Agriculture and Tourism Trade Unions",2,"II - In-house lobbyists and trade/professional associations","33130841043-14",11.25,"active"
"fda114890e064d9c86aebb22b403fd29",,31,"Non-governmental organisations, platforms and networks and similar","EIVHGI","EUROPAEISCHER INTERESSENVERBAND HANDEL - GEWERBE - INDUSTRIE",3,"III - Non-governmental organisations","721826413576-68",,"inactive"
"fda0fa3dff9440d4b165d49047e4bc88",,26,"Trade unions and professional associations","CEE","Community Energy England",2,"II - In-house lobbyists and trade/professional associations","172186420589-65",0.25,"active"
"fda0f0da59c34b6c935ab01b64077a5c",,21,"Companies & groups","Gett","GT GetTaxi (UK) Limited",2,"II - In-house lobbyists and trade/professional associations","359447120109-70",0.5,"active"
"fd9dead7a15248cd91432f492fa7f025",,25,"Trade and business organisations","CETS","CETS - European Committee for Surface Treatment aisbl",2,"II - In-house lobbyists and trade/professional associations","5774391386-55",0.25,"active"
"fd9c449a8dc7491aa48bddc229039394",,62,"Other public or mixed entities, etc.","INTA","Instituto Nacional de Tecnología Agropecuaria",6,"VI - Organisations representing local, regional and municipal authorities, other public or mixed entities, etc.","68384364442-20",,"inactive"
"fd9102a88dc44f81a4df0ed07d187f99",107,12,"Law firms","Michel Kians","Michel Kains Law Offices",1,"I - Professional consultancies/law firms/self-employed consultants","623477815044-61",0.25,"inactive"
"fd8209dfa99b4d688a2dfe1192c3eebe",,11,"Professional consultancies",,"Chelgate Public Affairs Limited",1,"I - Professional consultancies/law firms/self-employed consultants","278527022698-23",3.25,"active"
"fd81084ca7784e67bcab956fe6758158",,31,"Non-governmental organisations, platforms and networks and similar","Soteria","Soteria International",3,"III - Non-governmental organisations","96671928897-72",13.5,"active"
"fd80bc1c811a4ddbbe7b9a36624a8b5b",,22,"Trade, business & professional associations","SPDS-APOREKO","Svaz průmyslu druhotných surovin",2,"II - In-house lobbyists and trade/professional associations","154419111558-29",,"inactive"
"fd7dcbfb1b4b41d0921e73d13836b099",,11,"Professional consultancies",,"Public Affairs Group",1,"I - Professional consultancies/law firms/self-employed consultants","16229859663-20",,"inactive"
"fd736f03bcf94081874bca1871026b4f",,21,"Companies & groups","MMS","MAXIMUS Health & Human Services Ltd",2,"II - In-house lobbyists and trade/professional associations","951947521817-70",2,"active"
"fd68cdd98aa6422f9df634f7ea985534",,22,"Trade, business & professional associations","APCA","Associação Portuguesa de Cinema e Audiovisual",2,"II - In-house lobbyists and trade/professional associations","523834111224-55",,"inactive"
"fd663d757d9844f49347d24d050e69d4",,12,"Law firms","CMS BFL","CMS Bureau Francis Lefebvre",1,"I - Professional consultancies/law firms/self-employed consultants","236306318725-94",1,"active"
"fd61be15691c4169bbf66a98f326fcd8",,13,"Self-employed consultants",,"FiloTecna",1,"I - Professional consultancies/law firms/self-employed consultants","546545517616-79",1,"inactive"
"fd603b09072346f19420990de8861d1c",,25,"Trade and business organisations","ECA","European Cocoa Association",2,"II - In-house lobbyists and trade/professional associations","03804222429-10",0.75,"active"
"fd5ec435a72e4a748bd3f908a28dfd18",,65,"Transnational associations and networks of public regional or other sub-national authorities","ZEUS","PNEUMA EUROPAE",6,"VI - Organisations representing local, regional and municipal authorities, other public or mixed entities, etc.","945936818161-80",1,"inactive"
"fd4d8896e5b94a549efe7b6cdc38d45f",,21,"Companies & groups","MSI","Motorola Solutions Incorporated",2,"II - In-house lobbyists and trade/professional associations","3076909936-43",,"inactive"
"fd480f6e732b4411b25e339b5f6453ea",,21,"Companies & groups","FS","FUCHS SCHMIERSTOFFE GMBH",2,"II - In-house lobbyists and trade/professional associations","949471110952-17",0.25,"active"
"fd4359ef45f74059a0fcbf0006eef5d0",,25,"Trade and business organisations","ETOA","European tourism association",2,"II - In-house lobbyists and trade/professional associations","700500614404-28",1.75,"active"
"fd3d6898d2504f108e4ecddb38b77369",,13,"Self-employed consultants",,"Darja Gontsarova",1,"I - Professional consultancies/law firms/self-employed consultants","591368116668-90",1,"inactive"
"fd397e335c244580898a7584bfda6f43",,31,"Non-governmental organisations, platforms and networks and similar","ASLB","Associação São Lázaro Brasil",3,"III - Non-governmental organisations","74066328368-49",125,"active"
"fd345eb70d29474ab2ea1b07dbd00abe",,66,"Other public or mixed entities, created by law whose purpose is to act in the public interest","AFSB","Agri-Food Strategy Board (Northern Ireland)",6,"VI - Organisations representing local, regional and municipal authorities, other public or mixed entities, etc.","534853018438-29",2.25,"active"
"fd334d3521ba4617adfe6291aff1c51d",,25,"Trade and business organisations","DADC","Dutch Association of Dredging Contractors (Vereniging van Waterbouwers)",2,"II - In-house lobbyists and trade/professional associations","33717588741-50",0.25,"active"
"fd31aaa99307495695203f12972e1d9d",,25,"Trade and business organisations","EURO COOP","Euro Coop - European Community of Consumer Co-operatives",2,"II - In-house lobbyists and trade/professional associations","3819438251-87",3.5,"active"
"fd3157a0ad474b24a7aacdc7ed985d20",,41,"Think tanks and research institutions","PROVIDUS","Centre for Public Policy PROVIDUS",4,"IV - Think tanks, research and academic institutions","553932516416-23",1,"active"
"fd30e602695f4ab7953373c40dee80d6",,11,"Professional consultancies","EQY","Euroquality",1,"I - Professional consultancies/law firms/self-employed consultants","917589919725-87",4,"active"
"fd25c1cf48cc4f1492fd191664914bf8",,13,"Self-employed consultants",,"RJM Consulting",1,"I - Professional consultancies/law firms/self-employed consultants","862116617358-21",1,"inactive"
"fd24695e86a246d0915626800adc3ed5",,31,"Non-governmental organisations, platforms and networks and similar","EU-LIFE","EU-LIFE",3,"III - Non-governmental organisations","665575822616-94",1.25,"active"
"fd21d59c71514c4a85c316af05e59815",,25,"Trade and business organisations","VSE","Verband Schweizerischer Elektrizitätsunternehmen",2,"II - In-house lobbyists and trade/professional associations","424069617218-42",0.25,"active"
"fd1ed561916c4758b445c38f9c7164cb",,11,"Professional consultancies","Axioma","Axioma Consultors Acústics",1,"I - Professional consultancies/law firms/self-employed consultants","540825420264-92",5.5,"active"
"fd19fa92d6f847a7a4a9cf0bc584d45e",,31,"Non-governmental organisations, platforms and networks and similar","IHE-EUROPE","IHE-EUROPE",3,"III - Non-governmental organisations","446858420375-53",1.75,"active"
"fd17a069d5074af088d57fe1acc469d7",,25,"Trade and business organisations","AOP","Association of Photographers",2,"II - In-house lobbyists and trade/professional associations","525367222269-82",1.25,"active"
"fd145da4e53c4394bbd0797d7e49d399",,42,"Academic institutions","NG","Národní galerie v Praze",4,"IV - Think tanks, research and academic institutions","652810413081-60",0.25,"active"
"fd141ef1437845df9999e798dd696e57",,31,"Non-governmental organisations, platforms and networks and similar","RREUSE","Reuse and Recycling European Union Social Enterprises",3,"III - Non-governmental organisations","05052317999-60",3,"active"
"fd11e9694bfa44e3b64d6d468fcc4e4e",,42,"Academic institutions","ESRC-BRASS","Business Relationships, Accountability, Sustainability and Society",4,"IV - Think tanks, research and academic institutions","87766332439-53",,"inactive"
"fd0a0215041c44dfa491fe19dc69449e",,31,"Non-governmental organisations, platforms and networks and similar","MCF","Michael Cacoyannis Foundation",3,"III - Non-governmental organisations","705883522462-55",0.5,"active"
"fd05c78bda0f46cf92d456297bd85295",,12,"Law firms",,"Chilosi Martelli - Studio Legale Associato",1,"I - Professional consultancies/law firms/self-employed consultants","313207315515-33",0.5,"active"
"fd045574654d4a56ab2d272c67300e30",,41,"Think tanks and research institutions","FNC","FONDAZIONE NAZIONALE dei COMMERCIALISTI",4,"IV - Think tanks, research and academic institutions","907169514783-97",,"inactive"
"fcfb8b9bd96847ee93142d640a0901f2",,66,"Other public or mixed entities, created by law whose purpose is to act in the public interest","MCSA ry","Management Consultant Shooting Association ry",6,"VI - Organisations representing local, regional and municipal authorities, other public or mixed entities, etc.","891334920359-81",1,"inactive"
"fcfa9f210a1e46a685b76539428eb96b",,61,"Local, regional and municipal authorities (at sub-national level)",,"Museum van Deinze en de Leiestreek",6,"VI - Organisations representing local, regional and municipal authorities, other public or mixed entities, etc.","045500812772-22",,"inactive"
"fcf7496818ac45b1abe9f2832f50a904",,31,"Non-governmental organisations, platforms and networks and similar",,"Ahimsa Fund",3,"III - Non-governmental organisations","610757518850-70",1,"active"
"fcf1045a8b3143d99d9746175401df37",,25,"Trade and business organisations","ICI Global","ICI Global",2,"II - In-house lobbyists and trade/professional associations","296711210890-30",1.5,"active"
"fce960974cf64f17beee2d72dbed1da0",,25,"Trade and business organisations","EUCOFEL","ASSOCIATION EUROPÉENNE DU COMMERCE DE FRUITS ET LÉGUMES DE L'UE - European Fruit and Vegetables Trade Association",2,"II - In-house lobbyists and trade/professional associations","73566332602-11",3,"active"
"fce857ea377e4541a935799cb1668769",,25,"Trade and business organisations","HOTREC","HOTREC, Hotels, Restaurants & Cafés in Europe",2,"II - In-house lobbyists and trade/professional associations","7955861942-03",4.5,"active"
"fce82fa099024346a691cc16505ffb7a",,12,"Law firms",,"Pilarp Juridik",1,"I - Professional consultancies/law firms/self-employed consultants","885701023133-95",0.5,"active"
"fce73dddfdef429ab742b0b930f27ffa",,27,"Other in house lobbyists","OPP-3","Organización de Productores de Buques Congeladores de Merlúcidos, Cefalópodos y Especies Varias",2,"II - In-house lobbyists and trade/professional associations","432446317434-44",0.5,"active"
"fcdf094cc51f41ef95bdfba6f065400f",,21,"Companies & groups","TIAA","Teachers Insurance and Annuity Association",2,"II - In-house lobbyists and trade/professional associations","884154917393-58",0.25,"active"
"fcdc3db1ffd64c41b80f7cf9c6dccf7c",,21,"Companies & groups","Uniplaces","Uniplaces",2,"II - In-house lobbyists and trade/professional associations","342863716688-93",3.25,"inactive"
"fcd99650fa0a49c7b98041b57b3a4825",,66,"Other public or mixed entities, created by law whose purpose is to act in the public interest","ANCOM","National Authority for Management and Regulation in Communications of Romania",6,"VI - Organisations representing local, regional and municipal authorities, other public or mixed entities, etc.","881872822095-51",5,"active"
"fcd2e5aeb7d8458380f827b058dbfb04",,31,"Non-governmental organisations, platforms and networks and similar","Housing Europe","Housing Europe- The European Federation of Public, Cooperative and Social Housing",3,"III - Non-governmental organisations","0124622797-55",2.5,"active"
"fcd052192c404fee9ac996addfdcf5a5",,21,"Companies & groups",,"TFI SKOK S.A.",2,"II - In-house lobbyists and trade/professional associations","96965606661-70",,"inactive"
"fccaaa4e138f457fa8ba430455ebfb7b",,41,"Think tanks and research institutions","alchemia-nova","alchemia-nova GmbH",4,"IV - Think tanks, research and academic institutions","174549611338-89",5,"active"
"fcbd4fbe7fed459aa00e910e5c59fd63",,31,"Non-governmental organisations, platforms and networks and similar","PGLP","Peter Gambier Lime Plastering,",3,"III - Non-governmental organisations","920586922231-66",0.75,"inactive"
"fcb04e9a40744cc0926cf8923a0ce9f0",,41,"Think tanks and research institutions",,"Eurafrica",4,"IV - Think tanks, research and academic institutions","83270904651-49",,"inactive"
"fca898415a4b45faa209c0ab731141be",,62,"Other public or mixed entities, etc.","MAIEET","Межрегиональное Агентство Инновационных Энергоэффективных Энергосберегающих Технологий",6,"VI - Organisations representing local, regional and municipal authorities, other public or mixed entities, etc.","41396257502-89",,"inactive"
"fca73a1925704a658f16212a10e27588",,26,"Trade unions and professional associations","EFAD","European Federation of the Associations of Dietitians",2,"II - In-house lobbyists and trade/professional associations","99138006725-91",0.25,"active"
"fca26c43bce0436182d559baf305806a",,25,"Trade and business organisations","FTA","Freight Transport Association",2,"II - In-house lobbyists and trade/professional associations","14799073282-84",2.5,"active"
"fc9ebf13480847c4a13e8e552b821b07",,31,"Non-governmental organisations, platforms and networks and similar",,"European Council of National Associations of Independent Schools",3,"III - Non-governmental organisations","153452315640-05",0.25,"active"
"fc9dcb64931a4696b8cc1c6b6e914534",,31,"Non-governmental organisations, platforms and networks and similar","COK","Centar za obnovu kulture",3,"III - Non-governmental organisations","629196415083-78",0.25,"inactive"
"fc7e043b39bd469f8c8f0a2bdec95d52",,22,"Trade, business & professional associations","Sten","Swedish Stone Industries Federation",2,"II - In-house lobbyists and trade/professional associations","117296510108-35",,"inactive"
